TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315968204.00055146,00000000-0000-0000-0000-000000023435,OTHERS,419.64936363505217,1119.6484591806447,MIA
315968204.00055146,00000000-0000-0000-0000-000000023211,OTHERS,424.7595893754632,1123.0955642687911,MIA
315968204.00055146,00000000-0000-0000-0000-000000023356,OTHERS,466.8520777092762,1146.4073661746927,MIA
315968204.00055146,00000000-0000-0000-0000-000000023327,OTHERS,426.48142294557664,1113.2661260918337,MIA
315968204.00055146,00000000-0000-0000-0000-000000023466,OTHERS,423.3544130437593,1115.0770869902374,MIA
315968204.00055146,00000000-0000-0000-0000-000000023465,AGENT,433.0591203779328,1142.6797630247536,MIA
315968204.00055146,00000000-0000-0000-0000-000000023457,OTHERS,422.41554096691897,1117.5652543694182,MIA
315968204.00055146,00000000-0000-0000-0000-000000023430,OTHERS,452.1950408332531,1146.0157973110727,MIA
315968204.1032054,00000000-0000-0000-0000-000000000000,AV,419.3543972986127,1125.9275156319768,MIA
315968204.1032054,00000000-0000-0000-0000-000000023470,OTHERS,402.8938636453015,1253.1034565704292,MIA
315968204.1032054,00000000-0000-0000-0000-000000023463,OTHERS,491.7778228184615,1147.3370810233666,MIA
315968204.1032054,00000000-0000-0000-0000-000000023476,OTHERS,473.9542641578995,1146.633165803005,MIA
315968204.1032054,00000000-0000-0000-0000-000000023478,OTHERS,417.11381076043006,1252.1315198314705,MIA
315968204.1032054,00000000-0000-0000-0000-000000023475,OTHERS,427.8029261857705,1067.4722245818798,MIA
315968204.1032054,00000000-0000-0000-0000-000000023464,OTHERS,498.6772540476964,1147.415562706808,MIA
315968204.1032054,00000000-0000-0000-0000-000000023366,OTHERS,478.09526370669465,1138.9149790225335,MIA
315968204.1032054,00000000-0000-0000-0000-000000023435,OTHERS,419.6407907259232,1119.6791351786978,MIA
315968204.1032054,00000000-0000-0000-0000-000000023211,OTHERS,424.7417299133742,1123.1968259637413,MIA
315968204.1032054,00000000-0000-0000-0000-000000023356,OTHERS,466.89289250750437,1146.4824346438236,MIA
315968204.1032054,00000000-0000-0000-0000-000000023327,OTHERS,426.5049926089391,1113.4087669205694,MIA
315968204.1032054,00000000-0000-0000-0000-000000023466,OTHERS,423.33432897284433,1115.2377524843753,MIA
315968204.1032054,00000000-0000-0000-0000-000000023465,AGENT,432.37859485788323,1142.684809987065,MIA
315968204.1032054,00000000-0000-0000-0000-000000023457,OTHERS,422.3867899838256,1117.7084487283596,MIA
315968204.1032054,00000000-0000-0000-0000-000000023430,OTHERS,452.11016690155816,1145.994733838763,MIA
315968204.20525765,00000000-0000-0000-0000-000000000000,AV,419.354293323178,1125.927382712982,MIA
315968204.20525765,00000000-0000-0000-0000-000000023470,OTHERS,402.8938636453015,1253.1034565704292,MIA
315968204.20525765,00000000-0000-0000-0000-000000023463,OTHERS,491.71196034588564,1147.5224523949255,MIA
315968204.20525765,00000000-0000-0000-0000-000000023476,OTHERS,473.9426003611479,1146.6578399075245,MIA
315968204.20525765,00000000-0000-0000-0000-000000023478,OTHERS,416.52433607268273,1252.2407677380595,MIA
315968204.20525765,00000000-0000-0000-0000-000000023475,OTHERS,427.7488828212377,1067.4727205778568,MIA
315968204.20525765,00000000-0000-0000-0000-000000023464,OTHERS,498.65502637954353,1147.4099929502024,MIA
315968204.20525765,00000000-0000-0000-0000-000000023366,OTHERS,478.2433877963589,1138.9958686002435,MIA
315968204.20525765,00000000-0000-0000-0000-000000023435,OTHERS,419.6330217639532,1119.6752166155864,MIA
315968204.20525765,00000000-0000-0000-0000-000000023211,OTHERS,424.75140716211234,1123.141365874446,MIA
315968204.20525765,00000000-0000-0000-0000-000000023481,OTHERS,456.9385468684188,1135.388288457175,MIA
315968204.20525765,00000000-0000-0000-0000-000000023356,OTHERS,466.8758502965561,1146.4584375811567,MIA
315968204.20525765,00000000-0000-0000-0000-000000023327,OTHERS,426.4201947582601,1113.9144521400506,MIA
315968204.20525765,00000000-0000-0000-0000-000000023466,OTHERS,423.32072405393563,1115.3940746540643,MIA
315968204.20525765,00000000-0000-0000-0000-000000023465,AGENT,431.8342360127768,1142.9846810736399,MIA
315968204.20525765,00000000-0000-0000-0000-000000023457,OTHERS,422.3664567802118,1117.8777581331346,MIA
315968204.20525765,00000000-0000-0000-0000-000000023430,OTHERS,452.0876565904102,1146.0344803017324,MIA
315968204.3019726,00000000-0000-0000-0000-000000000000,AV,419.3540909078337,1125.9271145400994,MIA
315968204.3019726,00000000-0000-0000-0000-000000023470,OTHERS,402.8938636453015,1253.1034565704292,MIA
315968204.3019726,00000000-0000-0000-0000-000000023463,OTHERS,491.879727096937,1147.2633539767626,MIA
315968204.3019726,00000000-0000-0000-0000-000000023476,OTHERS,473.91624289114196,1146.6713313398868,MIA
315968204.3019726,00000000-0000-0000-0000-000000023478,OTHERS,415.7578709983532,1252.249657048515,MIA
315968204.3019726,00000000-0000-0000-0000-000000023475,OTHERS,427.69255107070313,1067.480420828734,MIA
315968204.3019726,00000000-0000-0000-0000-000000023464,OTHERS,499.1671716099386,1147.686209281758,MIA
315968204.3019726,00000000-0000-0000-0000-000000023366,OTHERS,478.05826828371664,1138.8257830160592,MIA
315968204.3019726,00000000-0000-0000-0000-000000023435,OTHERS,419.6178870466112,1119.1713570388247,MIA
315968204.3019726,00000000-0000-0000-0000-000000023211,OTHERS,424.74732276547576,1123.037712808977,MIA
315968204.3019726,00000000-0000-0000-0000-000000023481,OTHERS,457.08120680291876,1135.381938660894,MIA
315968204.3019726,00000000-0000-0000-0000-000000023356,OTHERS,466.92615412721307,1146.4287851741021,MIA
315968204.3019726,00000000-0000-0000-0000-000000023327,OTHERS,426.4746282497561,1113.902024775029,MIA
315968204.3019726,00000000-0000-0000-0000-000000023466,OTHERS,423.3132205228321,1115.5295357703978,MIA
315968204.3019726,00000000-0000-0000-0000-000000023465,AGENT,430.8606600749382,1142.898999689596,MIA
315968204.3019726,00000000-0000-0000-0000-000000023457,OTHERS,422.34459194464614,1118.003042591036,MIA
315968204.3019726,00000000-0000-0000-0000-000000023430,OTHERS,452.06267147336797,1145.9869272202413,MIA
315968204.40327585,00000000-0000-0000-0000-000000000000,AV,419.3539859621984,1125.9272549816505,MIA
315968204.40327585,00000000-0000-0000-0000-000000023466,OTHERS,423.3072577683063,1115.668662827657,MIA
315968204.40327585,00000000-0000-0000-0000-000000023476,OTHERS,473.91624289114196,1146.6713313398868,MIA
315968204.40327585,00000000-0000-0000-0000-000000023478,OTHERS,414.7051763983412,1252.3399559848062,MIA
315968204.40327585,00000000-0000-0000-0000-000000023475,OTHERS,427.6505134102467,1067.495226982827,MIA
315968204.40327585,00000000-0000-0000-0000-000000023464,OTHERS,499.28131886234166,1147.7727995581195,MIA
315968204.40327585,00000000-0000-0000-0000-000000023366,OTHERS,478.09130299537804,1138.833307970544,MIA
315968204.40327585,00000000-0000-0000-0000-000000023356,OTHERS,466.80926419152524,1146.4485391327396,MIA
315968204.40327585,00000000-0000-0000-0000-000000023327,OTHERS,426.52916450053664,1113.8976936917654,MIA
315968204.40327585,00000000-0000-0000-0000-000000023435,OTHERS,419.6439937259571,1119.666624187469,MIA
315968204.40327585,00000000-0000-0000-0000-000000023481,OTHERS,457.08120680291876,1135.381938660894,MIA
315968204.40327585,00000000-0000-0000-0000-000000023211,OTHERS,424.7426279868049,1123.1757350230796,MIA
315968204.40327585,00000000-0000-0000-0000-000000023465,AGENT,430.42544805451536,1143.1513214764102,MIA
315968204.40327585,00000000-0000-0000-0000-000000023457,OTHERS,422.3347694802111,1118.1336300133833,MIA
315968204.40327585,00000000-0000-0000-0000-000000023430,OTHERS,452.0514659944245,1145.9756641759038,MIA
315968204.40327585,00000000-0000-0000-0000-000000023463,OTHERS,491.8340665753611,1147.2918966724174,MIA
315968204.50146234,00000000-0000-0000-0000-000000000000,AV,419.35370437483687,1125.9270174041064,MIA
315968204.50146234,00000000-0000-0000-0000-000000023466,OTHERS,423.3067377184347,1115.795097126586,MIA
315968204.50146234,00000000-0000-0000-0000-000000023476,OTHERS,473.88942457278984,1146.7640812157124,MIA
315968204.50146234,00000000-0000-0000-0000-000000023478,OTHERS,414.156431433208,1252.3498568535433,MIA
315968204.50146234,00000000-0000-0000-0000-000000023475,OTHERS,427.7432169996502,1067.4739037069817,MIA
315968204.50146234,00000000-0000-0000-0000-000000023464,OTHERS,498.7590272682251,1147.4530942052904,MIA
315968204.50146234,00000000-0000-0000-0000-000000023366,OTHERS,478.0871682415338,1138.816389257567,MIA
315968204.50146234,00000000-0000-0000-0000-000000023356,OTHERS,466.8468285926224,1146.4211553384664,MIA
315968204.50146234,00000000-0000-0000-0000-000000023327,OTHERS,426.58623962714216,1113.8759023688424,MIA
315968204.50146234,00000000-0000-0000-0000-000000023435,OTHERS,419.5976318675821,1119.2876591401857,MIA
315968204.50146234,00000000-0000-0000-0000-000000023481,OTHERS,457.33869463474923,1135.3849605467176,MIA
315968204.50146234,00000000-0000-0000-0000-000000023211,OTHERS,424.7363552610191,1123.1283877051583,MIA
315968204.50146234,00000000-0000-0000-0000-000000023465,AGENT,429.81654151283095,1143.2626241261921,MIA
315968204.50146234,00000000-0000-0000-0000-000000023457,OTHERS,422.32850062956294,1118.2519408569403,MIA
315968204.50146234,00000000-0000-0000-0000-000000023430,OTHERS,452.0663825102425,1145.9379825159747,MIA
315968204.50146234,00000000-0000-0000-0000-000000023463,OTHERS,491.93955636949477,1147.2594898895345,MIA
315968204.6002942,00000000-0000-0000-0000-000000000000,AV,419.3535553828869,1125.926659976433,MIA
315968204.6002942,00000000-0000-0000-0000-000000023466,OTHERS,423.3084363809923,1115.9191401037565,MIA
315968204.6002942,00000000-0000-0000-0000-000000023476,OTHERS,473.8749812103312,1146.7332958575812,MIA
315968204.6002942,00000000-0000-0000-0000-000000023478,OTHERS,413.6710713929525,1252.3917241189642,MIA
315968204.6002942,00000000-0000-0000-0000-000000023475,OTHERS,427.7112322879008,1067.4761791654053,MIA
315968204.6002942,00000000-0000-0000-0000-000000023464,OTHERS,499.32038759687515,1147.5735242100184,MIA
315968204.6002942,00000000-0000-0000-0000-000000023366,OTHERS,478.1426537468123,1138.8157648329393,MIA
315968204.6002942,00000000-0000-0000-0000-000000023356,OTHERS,466.8217263502639,1146.4252422254874,MIA
315968204.6002942,00000000-0000-0000-0000-000000023327,OTHERS,426.640590440006,1113.8788201518469,MIA
315968204.6002942,00000000-0000-0000-0000-000000023435,OTHERS,419.591454581309,1119.2861063233242,MIA
315968204.6002942,00000000-0000-0000-0000-000000023481,OTHERS,457.4443261506598,1135.3843667166816,MIA
315968204.6002942,00000000-0000-0000-0000-000000023211,OTHERS,424.7540387578994,1123.0465103699269,MIA
315968204.6002942,00000000-0000-0000-0000-000000023465,AGENT,429.02700447955664,1143.413919405753,MIA
315968204.6002942,00000000-0000-0000-0000-000000023457,OTHERS,422.3863982298945,1118.3375659911978,MIA
315968204.6002942,00000000-0000-0000-0000-000000023430,OTHERS,451.94984046016333,1145.9078820523453,MIA
315968204.6002942,00000000-0000-0000-0000-000000023463,OTHERS,491.9711718105578,1147.180876475848,MIA
315968204.698337,00000000-0000-0000-0000-000000000000,AV,419.35338091590575,1125.9268547115112,MIA
315968204.698337,00000000-0000-0000-0000-000000023466,OTHERS,423.3172149807698,1116.039586070515,MIA
315968204.698337,00000000-0000-0000-0000-000000023476,OTHERS,473.9520754992798,1146.7479109798458,MIA
315968204.698337,00000000-0000-0000-0000-000000023478,OTHERS,412.5878932604339,1252.4230739755706,MIA
315968204.698337,00000000-0000-0000-0000-000000023475,OTHERS,427.8207509893296,1067.4633465804293,MIA
315968204.698337,00000000-0000-0000-0000-000000023464,OTHERS,499.21672778839246,1147.8643022080632,MIA
315968204.698337,00000000-0000-0000-0000-000000023366,OTHERS,478.11639625521485,1138.8044777538341,MIA
315968204.698337,00000000-0000-0000-0000-000000023356,OTHERS,466.82595786848367,1146.4648827424508,MIA
315968204.698337,00000000-0000-0000-0000-000000023327,OTHERS,426.6405904399988,1113.8788201518416,MIA
315968204.698337,00000000-0000-0000-0000-000000023435,OTHERS,419.64539746753786,1119.6729950037466,MIA
315968204.698337,00000000-0000-0000-0000-000000023481,OTHERS,457.6962131620872,1135.3742585909806,MIA
315968204.698337,00000000-0000-0000-0000-000000023211,OTHERS,424.732318440028,1123.0092913636454,MIA
315968204.698337,00000000-0000-0000-0000-000000023465,AGENT,428.404015296912,1143.527051730507,MIA
315968204.698337,00000000-0000-0000-0000-000000023457,OTHERS,422.30921847271287,1118.514535949837,MIA
315968204.698337,00000000-0000-0000-0000-000000023430,OTHERS,452.01283112986914,1145.9797815585482,MIA
315968204.698337,00000000-0000-0000-0000-000000023463,OTHERS,491.899936184934,1147.2484473140232,MIA
315968204.80183953,00000000-0000-0000-0000-000000000000,AV,419.3529459258587,1125.9265787019176,MIA
315968204.80183953,00000000-0000-0000-0000-000000023466,OTHERS,423.2961550685545,1116.1866506457318,MIA
315968204.80183953,00000000-0000-0000-0000-000000023476,OTHERS,473.9520754992798,1146.7479109798458,MIA
315968204.80183953,00000000-0000-0000-0000-000000023478,OTHERS,411.82675005407407,1252.4420763224202,MIA
315968204.80183953,00000000-0000-0000-0000-000000023475,OTHERS,427.91771110538946,1067.489733943177,MIA
315968204.80183953,00000000-0000-0000-0000-000000023464,OTHERS,498.8112692717412,1147.3595095805786,MIA
315968204.80183953,00000000-0000-0000-0000-000000023366,OTHERS,478.0917507249082,1138.7933874794796,MIA
315968204.80183953,00000000-0000-0000-0000-000000023356,OTHERS,466.79989048020883,1146.478648971329,MIA
315968204.80183953,00000000-0000-0000-0000-000000023327,OTHERS,426.6405904399912,1113.8788201518362,MIA
315968204.80183953,00000000-0000-0000-0000-000000023435,OTHERS,419.6229158449064,1119.653322755165,MIA
315968204.80183953,00000000-0000-0000-0000-000000023481,OTHERS,457.6962131620842,1135.374258591001,MIA
315968204.80183953,00000000-0000-0000-0000-000000023211,OTHERS,424.73300557161696,1123.0126259768126,MIA
315968204.80183953,00000000-0000-0000-0000-000000023465,AGENT,427.8365500319867,1143.6733119132346,MIA
315968204.80183953,00000000-0000-0000-0000-000000023457,OTHERS,422.306233477746,1118.6258135107053,MIA
315968204.80183953,00000000-0000-0000-0000-000000023430,OTHERS,452.01511395226936,1145.9666691635498,MIA
315968204.80183953,00000000-0000-0000-0000-000000023463,OTHERS,491.7512341614425,1147.2785957758667,MIA
315968204.9031646,00000000-0000-0000-0000-000000000000,AV,419.3527759294805,1125.9265466400698,MIA
315968204.9031646,00000000-0000-0000-0000-000000023466,OTHERS,423.2923791800992,1116.3099563715152,MIA
315968204.9031646,00000000-0000-0000-0000-000000023476,OTHERS,473.8905520676397,1146.6851380959774,MIA
315968204.9031646,00000000-0000-0000-0000-000000023478,OTHERS,411.1196079378038,1252.429882909703,MIA
315968204.9031646,00000000-0000-0000-0000-000000023475,OTHERS,427.8599708488733,1067.4952497800211,MIA
315968204.9031646,00000000-0000-0000-0000-000000023464,OTHERS,498.670507827448,1147.4382253809986,MIA
315968204.9031646,00000000-0000-0000-0000-000000023366,OTHERS,478.059676153494,1138.751692998361,MIA
315968204.9031646,00000000-0000-0000-0000-000000023356,OTHERS,466.81017430817474,1146.4783634005714,MIA
315968204.9031646,00000000-0000-0000-0000-000000023327,OTHERS,426.6405904399834,1113.8788201518316,MIA
315968204.9031646,00000000-0000-0000-0000-000000023435,OTHERS,419.6229158449064,1119.6533227551597,MIA
315968204.9031646,00000000-0000-0000-0000-000000023481,OTHERS,457.8765578610996,1135.3816909784905,MIA
315968204.9031646,00000000-0000-0000-0000-000000023211,OTHERS,424.7416663500397,1123.184780910692,MIA
315968204.9031646,00000000-0000-0000-0000-000000023465,AGENT,427.22603890710167,1143.8253244161415,MIA
315968204.9031646,00000000-0000-0000-0000-000000023457,OTHERS,421.0308851027362,1118.9986296058355,MIA
315968204.9031646,00000000-0000-0000-0000-000000023430,OTHERS,451.9716731244777,1146.0055630699806,MIA
315968204.9031646,00000000-0000-0000-0000-000000023463,OTHERS,491.7682334758889,1147.3669612450394,MIA
315968204.99978125,00000000-0000-0000-0000-000000000000,AV,419.3526270618705,1125.9262589877396,MIA
315968204.99978125,00000000-0000-0000-0000-000000023463,OTHERS,491.9645551328904,1147.2455472983768,MIA
315968204.99978125,00000000-0000-0000-0000-000000023435,OTHERS,419.62291584490737,1119.6533227551513,MIA
315968204.99978125,00000000-0000-0000-0000-000000023430,OTHERS,452.02025783920965,1145.9517949757974,MIA
315968204.99978125,00000000-0000-0000-0000-000000023457,OTHERS,420.95708839165604,1119.0682496768968,MIA
315968204.99978125,00000000-0000-0000-0000-000000023465,AGENT,426.7976345093657,1143.9456573373975,MIA
315968204.99978125,00000000-0000-0000-0000-000000023211,OTHERS,424.7526082945786,1123.1973161091817,MIA
315968204.99978125,00000000-0000-0000-0000-000000023356,OTHERS,466.8530595264991,1146.4149373194525,MIA
315968204.99978125,00000000-0000-0000-0000-000000023481,OTHERS,457.9550534867715,1135.4443536521758,MIA
315968204.99978125,00000000-0000-0000-0000-000000023366,OTHERS,478.1237253614438,1138.651296522115,MIA
315968204.99978125,00000000-0000-0000-0000-000000023464,OTHERS,499.30238128368757,1147.7139779979502,MIA
315968204.99978125,00000000-0000-0000-0000-000000023475,OTHERS,427.79610831914215,1067.469331576548,MIA
315968204.99978125,00000000-0000-0000-0000-000000023478,OTHERS,410.23721415830505,1252.5033531708982,MIA
315968204.99978125,00000000-0000-0000-0000-000000023476,OTHERS,474.1351816801591,1146.5587370894887,MIA
315968204.99978125,00000000-0000-0000-0000-000000023466,OTHERS,423.2876074706072,1116.4547714244397,MIA
315968205.09447014,00000000-0000-0000-0000-000000000000,AV,419.35254933427336,1125.926377837455,MIA
315968205.09447014,00000000-0000-0000-0000-000000023463,OTHERS,491.88121896654167,1147.3389682780248,MIA
315968205.09447014,00000000-0000-0000-0000-000000023435,OTHERS,419.62291584490737,1119.6533227551454,MIA
315968205.09447014,00000000-0000-0000-0000-000000023430,OTHERS,452.0232213812265,1145.9583487913087,MIA
315968205.09447014,00000000-0000-0000-0000-000000023457,OTHERS,421.0024886327896,1119.1454110996704,MIA
315968205.09447014,00000000-0000-0000-0000-000000023465,AGENT,425.9673117525035,1143.9402967496644,MIA
315968205.09447014,00000000-0000-0000-0000-000000023211,OTHERS,424.74925570184547,1123.2187321075278,MIA
315968205.09447014,00000000-0000-0000-0000-000000023356,OTHERS,466.83029621814336,1146.4298329047267,MIA
315968205.09447014,00000000-0000-0000-0000-000000023481,OTHERS,457.95505348676284,1135.4443536522233,MIA
315968205.09447014,00000000-0000-0000-0000-000000023366,OTHERS,478.11871166395036,1138.7196610728968,MIA
315968205.09447014,00000000-0000-0000-0000-000000023464,OTHERS,499.5725629456952,1147.47685017913,MIA
315968205.09447014,00000000-0000-0000-0000-000000023475,OTHERS,427.77122049727694,1067.4692721125818,MIA
315968205.09447014,00000000-0000-0000-0000-000000023478,OTHERS,409.3147954387628,1252.569567686927,MIA
315968205.09447014,00000000-0000-0000-0000-000000023476,OTHERS,473.87301949402985,1146.699263119078,MIA
315968205.09447014,00000000-0000-0000-0000-000000023466,OTHERS,423.2797212693725,1116.590577589404,MIA
315968205.206304,00000000-0000-0000-0000-000000000000,AV,419.352381349644,1125.9260346878684,MIA
315968205.206304,00000000-0000-0000-0000-000000023463,OTHERS,492.05780700158476,1147.2266629600986,MIA
315968205.206304,00000000-0000-0000-0000-000000023430,OTHERS,452.0120689773538,1145.9895786127659,MIA
315968205.206304,00000000-0000-0000-0000-000000023457,OTHERS,421.03191003417436,1119.2104964379237,MIA
315968205.206304,00000000-0000-0000-0000-000000023465,AGENT,425.47262611491465,1144.1408123514848,MIA
315968205.206304,00000000-0000-0000-0000-000000023211,OTHERS,424.7405107621472,1123.1925849207082,MIA
315968205.206304,00000000-0000-0000-0000-000000023356,OTHERS,466.823194004701,1146.4396020691242,MIA
315968205.206304,00000000-0000-0000-0000-000000023481,OTHERS,457.9550534867536,1135.444353652271,MIA
315968205.206304,00000000-0000-0000-0000-000000023366,OTHERS,478.09273948870873,1138.680627483822,MIA
315968205.206304,00000000-0000-0000-0000-000000023464,OTHERS,498.67700921707717,1147.4677927950793,MIA
315968205.206304,00000000-0000-0000-0000-000000023475,OTHERS,427.75689827992113,1067.4744118648614,MIA
315968205.206304,00000000-0000-0000-0000-000000023478,OTHERS,408.4147665792941,1252.7022444061795,MIA
315968205.206304,00000000-0000-0000-0000-000000023476,OTHERS,474.0841247736059,1146.6197661814938,MIA
315968205.206304,00000000-0000-0000-0000-000000023466,OTHERS,423.28040778318046,1116.7366274950043,MIA
315968205.29963773,00000000-0000-0000-0000-000000000000,AV,419.3520914828458,1125.925974346153,MIA
315968205.29963773,00000000-0000-0000-0000-000000023463,OTHERS,491.74866457821093,1147.4548302488145,MIA
315968205.29963773,00000000-0000-0000-0000-000000023356,OTHERS,466.8060408359767,1146.4797848138833,MIA
315968205.29963773,00000000-0000-0000-0000-000000023430,OTHERS,451.96275073607575,1146.0127778190238,MIA
315968205.29963773,00000000-0000-0000-0000-000000023457,OTHERS,420.9411225952851,1119.0663436248694,MIA
315968205.29963773,00000000-0000-0000-0000-000000023478,OTHERS,407.6805511273016,1252.6521233960746,MIA
315968205.29963773,00000000-0000-0000-0000-000000023476,OTHERS,473.88791258274125,1146.7385111625008,MIA
315968205.29963773,00000000-0000-0000-0000-000000023211,OTHERS,424.7463350456728,1123.1689844658713,MIA
315968205.29963773,00000000-0000-0000-0000-000000023465,AGENT,424.99540015565697,1144.380855524058,MIA
315968205.29963773,00000000-0000-0000-0000-000000023366,OTHERS,478.17247590448517,1138.7818226268992,MIA
315968205.29963773,00000000-0000-0000-0000-000000023464,OTHERS,498.7245954908837,1147.4307369624216,MIA
